date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:02	19035/19035	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20May%202018%2023:48:05%20GMT	https://preview.colorlib.com/theme/marco/index.html	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/index.html	(from )
14:39:03	14/14	---M--	200	added ('OK')	text/plain	etag:%22e-5c01b2e3a6ac3%22	https://preview.colorlib.com/robots.txt		(from )
14:39:03	2259/2259	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Apr%202023%2009:09:03%20GMT	https://preview.colorlib.com/theme/marco/img/fav.png	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/fav.png	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:04	1483/1483	---MCZ	200	added ('OK')	text/css	etag:W/%225cb-5c1f9d775dd13-gzip%22	https://preview.colorlib.com/theme/marco/css/linearicons.css	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/css/linearicons.css	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:04	1395/1395	---MCZ	200	added ('OK')	text/css	etag:W/%22573-5c1f9d775dd13-gzip%22	https://preview.colorlib.com/theme/marco/css/font-awesome.min.css	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/css/font-awesome.min.css	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:04	13167/13167	---MCZ	200	added ('OK')	text/css	etag:W/%22336f-5c1f9d775dd13-gzip%22	https://preview.colorlib.com/theme/marco/css/bootstrap.css	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/css/bootstrap.css	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:05	4213/4213	---MCZ	200	added ('OK')	text/css	etag:W/%221075-5c1f9d775dd13-gzip%22	https://preview.colorlib.com/theme/marco/css/magnific-popup.css	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/css/magnific-popup.css	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:05	24181/24181	---MCZ	200	added ('OK')	text/css	etag:W/%225e75-5c1f9d775dd13-gzip%22	https://preview.colorlib.com/theme/marco/css/jquery-ui.css	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/css/jquery-ui.css	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:06	3881/3881	---MCZ	200	added ('OK')	text/css	etag:W/%22f29-5c1f9d775ecb2-gzip%22	https://preview.colorlib.com/theme/marco/css/nice-select.css	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/css/nice-select.css	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:06	32552/32552	---MCZ	200	added ('OK')	text/css	etag:W/%227f28-5c1f9d775dd13-gzip%22	https://preview.colorlib.com/theme/marco/css/animate.min.css	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/css/animate.min.css	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:06	4042/4042	---MCZ	200	added ('OK')	text/css	etag:W/%22fca-5c1f9d775ecb2-gzip%22	https://preview.colorlib.com/theme/marco/css/owl.carousel.css	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/css/owl.carousel.css	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:07	47422/47422	---MCZ	200	added ('OK')	text/css	etag:W/%22b93e-5c1f9d775ecb2-gzip%22	https://preview.colorlib.com/theme/marco/css/main.css	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/css/main.css	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:07	24/24	---M--	400	error ('Bad%20Request')	text/plain	date:Sat,%2015%20Apr%202023%2009:09:07%20GMT	https://preview.colorlib.com/cdn-cgi/zaraz/s.js?z=	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/cdn-cgi/zaraz/sd0d9.js	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:07	4523/4523	---M--	200	added ('OK')	image/png	etag:%2211ab-56c97b8edb180%22	https://preview.colorlib.com/theme/marco/img/logo.png	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/logo.png	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:08	12234/12234	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20May%202018%2023:47:59%20GMT	https://preview.colorlib.com/theme/marco/about.html	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/about.html	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:08	11950/11950	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20May%202018%2023:48:06%20GMT	https://preview.colorlib.com/theme/marco/menu.html	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/menu.html	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:09	9559/9559	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20May%202018%2023:48:03%20GMT	https://preview.colorlib.com/theme/marco/gallery.html	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/gallery.html	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:09	21059/21059	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20May%202018%2023:48:00%20GMT	https://preview.colorlib.com/theme/marco/blog-home.html	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/blog-home.html	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:09	20295/20295	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20May%202018%2023:48:01%20GMT	https://preview.colorlib.com/theme/marco/blog-single.html	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/blog-single.html	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:10	31270/31270	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20May%202018%2023:48:04%20GMT	https://preview.colorlib.com/theme/marco/elements.html	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/elements.html	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:10	10364/10364	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20May%202018%2023:48:02%20GMT	https://preview.colorlib.com/theme/marco/contact.html	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/contact.html	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:11	63809/63809	---M--	200	added ('OK')	image/jpeg	etag:%22f941-56c97b7f98d80%22	https://preview.colorlib.com/theme/marco/img/about-img.jpg	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/about-img.jpg	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:11	47539/47539	---M--	200	added ('OK')	image/jpeg	etag:%22b9b3-56c97b845d8c0%22	https://preview.colorlib.com/theme/marco/img/g1.jpg	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/g1.jpg	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:11	44913/44913	---M--	200	added ('OK')	image/jpeg	etag:%22af71-56c97b8645d40%22	https://preview.colorlib.com/theme/marco/img/g2.jpg	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/g2.jpg	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:12	30040/30040	---M--	200	added ('OK')	image/jpeg	etag:%227558-56c97b8551b00%22	https://preview.colorlib.com/theme/marco/img/g3.jpg	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/g3.jpg	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:12	36338/36338	---M--	200	added ('OK')	image/jpeg	etag:%228df2-56c97b8739f80%22	https://preview.colorlib.com/theme/marco/img/g4.jpg	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/g4.jpg	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:13	24572/24572	---M--	200	added ('OK')	image/jpeg	etag:%225ffc-56c97b8a16640%22	https://preview.colorlib.com/theme/marco/img/g5.jpg	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/g5.jpg	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:13	45774/45774	---M--	200	added ('OK')	image/jpeg	etag:%22b2ce-56c97b8922400%22	https://preview.colorlib.com/theme/marco/img/g6.jpg	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/g6.jpg	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:13	13470/13470	---M--	200	added ('OK')	image/png	etag:%22349e-56c97ba005a00%22	https://preview.colorlib.com/theme/marco/img/user.png	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/user.png	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:14	22390/22390	---M--	200	added ('OK')	image/jpeg	etag:%225776-56c97b808cfc0%22	https://preview.colorlib.com/theme/marco/img/b1.jpg	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/b1.jpg	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:14	15151/15151	---M--	200	added ('OK')	image/jpeg	etag:%223b2f-56c97b808cfc0%22	https://preview.colorlib.com/theme/marco/img/b2.jpg	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/b2.jpg	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:15	18247/18247	---M--	200	added ('OK')	image/jpeg	etag:%224747-56c97b8275440%22	https://preview.colorlib.com/theme/marco/img/b3.jpg	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/b3.jpg	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:15	24146/24146	---M--	200	added ('OK')	image/jpeg	etag:%225e52-56c97b8275440%22	https://preview.colorlib.com/theme/marco/img/b4.jpg	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/img/b4.jpg	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:15	85577/85577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214e49-56c97c19237c0-gzip%22	https://preview.colorlib.com/theme/marco/js/vendor/jquery-2.2.4.min.js	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/js/vendor/jquery-2.2.4.min.js	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:16	19188/19188	---MCZ	200	added ('OK')	application/javascript	etag:W/%224af4-56c97bbca1d80-gzip%22	https://preview.colorlib.com/theme/marco/js/popper.min.js	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/js/popper.min.js	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:16	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bf30-56c97c1a17a00-gzip%22	https://preview.colorlib.com/theme/marco/js/vendor/bootstrap.min.js	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/js/vendor/bootstrap.min.js	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:17	520714/520714	---MCZ	200	added ('OK')	application/javascript	etag:W/%227f20a-56c97bb9c56c0-gzip%22	https://preview.colorlib.com/theme/marco/js/jquery-ui.js	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/js/jquery-ui.js	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:17	2303/2303	---MCZ	200	added ('OK')	application/javascript	etag:W/%228ff-56c97bad5f980-gzip%22	https://preview.colorlib.com/theme/marco/js/easing.min.js	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/js/easing.min.js	(from https://preview.colorlib.com/theme/marco/index.html)
14:39:17	7078/7078	---MCZ	200	added ('OK')	application/javascript	etag:W/%221ba6-56c97baf47e00-gzip%22	https://preview.colorlib.com/theme/marco/js/hoverIntent.js	C:/Users/Jyoti/Downloads/Food%201/preview.colorlib.com/theme/marco/js/hoverIntent.js	(from https://preview.colorlib.com/theme/marco/index.html)
